cid	smiles	desc
23279	COCCl.OC1=CC=CC=C1Br	COCOC1=CC=CC=C1Br
23280	COC1=C(OC2=C(C(F)(F)F)C=C(C#N)C=C2)C=CC(C=C2SC(NCC3CN(C(=O)OC(C)(C)C)CCO3)=NC2=O)=C1	COC1=C(OC2=C(C(F)(F)F)C=C(C#N)C=C2)C=CC(C=C2SC(NCC3CNCCO3)=NC2=O)=C1
23281	CCCNCC1CC1.CC1=NC(Cl)=C2CCCC(C)(C3=CC=CC=C3)C2=N1	CCCN(CC1CC1)C1=C2CCCC(C)(C3=CC=CC=C3)C2=NC(C)=N1
23282	COC(=O)C1=NC(C2=NN3CCCC3=C2C2=CC=NC3=CC=CC=C32)=CC=C1	OCC1=NC(C2=NN3CCCC3=C2C2=CC=NC3=CC=CC=C32)=CC=C1
23283	CC(C)(C)OC(=O)N1CCOC2=C(C=CC(Cl)=N2)C1.CC1CCCC(C)C1O	CC1CCCC(C)C1OC1=NC2=C(C=C1)CN(C(=O)OC(C)(C)C)CCO2
23284	NS(=O)(=O)C1=CC([N+](=O)[O-])=C(F)C=C1.OC1=CC=CC=C1	NS(=O)(=O)C1=CC([N+](=O)[O-])=C(OC2=CC=CC=C2)C=C1
23285	C1CCNC1.CC1=C(C(=O)N2CCCC2)C=CC(C(=O)NC(CCC(=O)O)C2=NC3=C(C=CC(Cl)=C3)N2)=C1	CC1=C(C(=O)N2CCCC2)C=CC(C(=O)NC(CCC(=O)N2CCCC2)C2=NC3=C(C=CC(Cl)=C3)N2)=C1
23286	COC(=O)C(=O)C1=CC=C(OCCOC2=CC=CC(F)=C2)C=C1	O=C(O)C(=O)C1=CC=C(OCCOC2=CC=CC(F)=C2)C=C1
23287	COC1=CC2=NC=CC(OC3=CC(C)=C(N)C=C3C)=C2C=C1OC.CC1=CSC(C(C)N)=N1.O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl	COC1=CC2=NC=CC(OC3=CC(C)=C(NC(=O)NC(C)C4=NC(C)=CS4)C=C3C)=C2C=C1OC
23288	C=CCBr.O=CC1=C(O)C=C(Br)C=C1	C=CCOC1=C(C=O)C=CC(Br)=C1
23289	[N-]=[N+]=NC[C@@H]1CCCN1C(=O)C1=CC=C(Br)C=C1	NC[C@@H]1CCCN1C(=O)C1=CC=C(Br)C=C1
23290	O=[N+]([O-])C1=CC(C(F)(F)F)=CC(OCCN2CCOCC2)=C1	NC1=CC(OCCN2CCOCC2)=CC(C(F)(F)F)=C1
23291	CCOC(=O)C1=CN=C(NC2=CC=C(N(C)C)C=C2)NC1=O	CN(C)C1=CC=C(NC2=NC=C(C(=O)O)C(=O)N2)C=C1
23292	O=C(O)CC1=C(F)C=C([N+](=O)[O-])C=C1	O=[N+]([O-])C1=CC(F)=C(CCO)C=C1
23293	NC1=C(F)C=C(N2CCOCC2)C=C1F.O=C(O)CC1C=CCC1	O=C(CC1C=CCC1)NC1=C(F)C=C(N2CCOCC2)C=C1F
23294	C1CCNCC1.O=[N+]([O-])C1=C(F)C=CC(F)=C1	O=[N+]([O-])C1=C(N2CCCCC2)C=CC(F)=C1
23295	COC(=O)C1=CC(OCC2=CC=CC=C2)=CC(C(=O)OC)=C1	COC(=O)C1=CC(OCC2=CC=CC=C2)=CC(C(=O)O)=C1
23296	CCOC(=O)C1=CC2=C(N=C(C)N2C)C2=C1CCC(C1=CC=CC=C1)N2	CC1=NC2=C(C=C(C(=O)O)C3=C2NC(C2=CC=CC=C2)CC3)N1C
23297	CC(C)(C)OC(=O)CCC1=C(C(=O)N2CCN(C3=CC=CC=C3C(C)(C)C)CC2)N=CO1	CC(C)(C)C1=CC=CC=C1N1CCN(C(=O)C2=C(CCC(=O)O)OC=N2)CC1
23298	CCI.OCCCCC1CCNCC1	CCN1CCC(CCCCO)CC1
23299	CC(C)(C)OC(=O)N1CCN(CCCOC2=CC=C(C3CCN(C4=NN5C(=NN=C5C(F)(F)F)CC4)CC3)C=C2)CC1	FC(F)(F)C1=NN=C2CCC(N3CCC(C4=CC=C(OCCCN5CCNCC5)C=C4)CC3)=NN21
23300	CCOC(=O)C1CCNCC1.CCOC(=O)N1CCCC(=O)CC1	CCOC(=O)C1CCN(C2CCCN(C(=O)OCC)CC2)CC1
23301	COC1=CC(C(C2=CC=C(C(=O)N3CCCCC3)C=C2)N2C3CCC2C2CCC3N2CC2=CC=CC=C2)=CC=C1	COC1=CC(C(C2=CC=C(C(=O)N3CCCCC3)C=C2)N2C3CCC2C2CCC3N2)=CC=C1
23302	CCOC(=O)CCCOC1=CC=CC(CCCCCCOC2=CC(S(=O)(=O)CC)=CC(Br)=C2)=C1CCC(=O)OCC.OB(O)C1=CC(O)=C(F)C=C1	CCOC(=O)CCCOC1=CC=CC(CCCCCCOC2=CC(C3=CC(O)=C(F)C=C3)=CC(S(=O)(=O)CC)=C2)=C1CCC(=O)OCC
23303	CCOC(=O)CC(=O)N1CCN(C2=C(C(C)(C)C)C=C(Cl)C=C2)CC1	CC(C)(C)C1=C(N2CCN(C(=O)CC(=O)O)CC2)C=CC(Cl)=C1
23304	CS(=O)(=O)Cl.OCC1CCOC1	CS(=O)(=O)OCC1CCOC1
23305	CCCCOC(=O)/C=C/C1=CSC(CN2C(=O)CC[C@@H]2CO[Si](C)(C)C(C)(C)C)=N1	CCCCOC(=O)/C=C/C1=CSC(CN2C(=O)CC[C@@H]2CO)=N1
23306	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC1=CC(N2CCNCC2)=C(Cl)C=C1[N+](=O)[O-]	CC(C)(C)OC(=O)N1CCN(C2=C(Cl)C=C([N+](=O)[O-])C(N)=C2)CC1
23307	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCCCCO	CC(C)(C)OC(=O)NCCCCO
23308	CCN1C=C(C(=O)O)C(=O)C2=C1C=C(Cl)C(F)=C2.C1=CC(C2CNCCN2)=CS1	CCN1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNC(C3=CSC=C3)C1)C(F)=C2
23309	O=C(O)C1=C(Br)C=CC([N+](=O)[O-])=C1	NC1=CC(C(=O)O)=C(Br)C=C1
23310	CCOC(=O)CCC1=CSC(NC(=O)NC2=C(C(=O)C3CCCC3)C=C(C)C=C2)=N1	CC1=CC(C(=O)C2CCCC2)=C(NC(=O)NC2=NC(CCC(=O)O)=CS2)C=C1
23311	CC1=C(C#CC2=C(OCC(=O)OC(C)(C)C)C=CC(Cl)=C2)C=C(S(=O)(=O)N(C)CC(C)C)C=C1	CC1=C(C#CC2=C(OCC(=O)O)C=CC(Cl)=C2)C=C(S(=O)(=O)N(C)CC(C)C)C=C1
23312	CC(=O)C1=NNC(C(=O)O)=C1.C[C@H](CN)N1C=CC(C2=CC(C(F)(F)F)=C(C#N)C=C2)=N1	CC(=O)C1=NNC(C(=O)NC[C@@H](C)N2C=CC(C3=CC(C(F)(F)F)=C(C#N)C=C3)=N2)=C1
23313	O=C(O)C1=CC2=C(C=C1)N(C1CCCCC1)C(C1=CC3=CC(C4=CC=CC=C4)=C(C4=CC=CC=C4Br)N=C3C=C1)=N2.OB(O)C1=CC=C(Cl)C=C1	O=C(O)C1=CC2=C(C=C1)N(C1CCCCC1)C(C1=CC3=CC(C4=CC=CC=C4)=C(C4=CC=CC=C4C4=CC=C(Cl)C=C4)N=C3C=C1)=N2
23314	CCN=C=O.CC1=CC(OCC2=CC=C(C3=CC=CC=C3C3=NN(C(C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)N=N3)C=C2)=C(CN)C(C)=N1	CCNC(=O)NCC1=C(OCC2=CC=C(C3=CC=CC=C3C3=NN(C(C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)N=N3)C=C2)C=C(C)N=C1C
23315	O=[N+]([O-])C1=CC(Br)=C(Cl)N=C1.OCC(F)(F)F	O=[N+]([O-])C1=CC(Br)=C(OCC(F)(F)F)N=C1
23316	COC(=O)Cl.N[C@H]1CC[C@H](CCN2CCC(C3=CC=CC4=C3OCO4)CC2)CC1	COC(=O)N[C@H]1CC[C@H](CCN2CCC(C3=CC=CC4=C3OCO4)CC2)CC1
23317	CS[C@@]1(C(=O)NC2=CC3=C(C=C2)NN=C3C2=CC(C)=NC=C2)CCN(CC(=O)C2CCN(C3=NC=CS3)CC2)C1	CS[C@@]1(C(=O)NC2=CC3=C(C=C2)NN=C3C2=CC(C)=NC=C2)CCN(CC(O)C2CCN(C3=NC=CS3)CC2)C1
23318	CN(C)CCCl.O=[N+]([O-])C1=C(F)C=C(O)C=C1	CN(C)CCOC1=CC(F)=C([N+](=O)[O-])C=C1
23319	CSC1=NC=CC(Cl)=N1.O=[N+]([O-])C1=C(F)C=C(O)C=C1	CSC1=NC=CC(OC2=CC(F)=C([N+](=O)[O-])C=C2)=N1
23320	CCOC(=O)C(O)C([NH3+])CC1=CC=CC=C1.O=C(O)C1=CC=CN=C1N1C=CC(C2=CC=C(F)C=C2)=N1	CCOC(=O)C(O)C(CC1=CC=CC=C1)NC(=O)C1=CC=CN=C1N1C=CC(C2=CC=C(F)C=C2)=N1
23321	CC1=CC=CN=C1CO	CC1=CC=CN=C1C=O
23322	CC(C)(C)OC(=O)NC1=NC=CC(C2=CN(C3=NN4C=NN=C4C=C3)N=C2C2=CC(F)=C(F)C=C2)=C1	NC1=NC=CC(C2=CN(C3=NN4C=NN=C4C=C3)N=C2C2=CC(F)=C(F)C=C2)=C1
23323	BrCC1=CC=CC=C1.COC1=CC=CC(CCCO)=C1OC	COC1=CC=CC(CCCOCC2=CC=CC=C2)=C1OC
23324	CCOC(=O)N1CCN(C2=NN(C3=CC=CC=C3)C3=CC=CC=C32)CC1	C1=CC=C(N2N=C(N3CCNCC3)C3=CC=CC=C32)C=C1
23325	COC(=O)C1=CC=CC=C1C1=NC=C([N+](=O)[O-])C=C1	O=C(O)C1=CC=CC=C1C1=NC=C([N+](=O)[O-])C=C1
23326	CC1=CC(OC2=CC=CC(F)=C2)=CC=C1.O=C1CCC(=O)N1Br	FC1=CC(OC2=CC=CC(CBr)=C2)=CC=C1
23327	COC(=O)N[C@H](C(=O)N[C@H](CC1=CC=C(C2=CC=CC=N2)C=C1)C[C@H](O)[C@@H](N)CC1=CC=CC=C1)C(C)(C)C.CC1=NC(CN2C(=O)CN([C@H](C(=O)O)C(C)(C)C)C2=O)=CC=C1	COC(=O)N[C@H](C(=O)N[C@H](CC1=CC=C(C2=CC=CC=N2)C=C1)C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N1CC(=O)N(CC2=CC=CC(C)=N2)C1=O)C(C)(C)C)C(C)(C)C
23328	CCOC(=O)C1=CN(CC2=CC=CC(Br)=N2)C2=C(C=CC(C)=N2)C1=O	CC1=NC2=C(C=C1)C(=O)C(C(=O)O)=CN2CC1=CC=CC(Br)=N1
23329	COC(=O)CC1=CC(OCC2=CC=CC=C2)=C2C=C(F)C=CC2=C1	COC(=O)CC1=CC(O)=C2C=C(F)C=CC2=C1
23330	C1=COCCC1.CC1(C)C(=O)CCC[C@@H]1O	CC1(C)C(=O)CCC[C@@H]1OC1CCCCO1
23331	CN1C(NC2=NC3=C(C=C(Cl)C=C3)S2)=NC2=C1C=CC(C(=O)O)=C2.NCCOCCO	CN1C(NC2=NC3=C(C=C(Cl)C=C3)S2)=NC2=C1C=CC(C(=O)NCCOCCO)=C2
23332	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=C1NC2=CC=CC=C2N1C1CCNCC1	CC(C)(C)OC(=O)N1CCC(N2C(=O)NC3=CC=CC=C32)CC1
23333	CC1=C(N2C=NC3=C(C=C(N4CCN(C)CC4)C=C3)C2=O)C=C(N)C=C1.O=C(Cl)C1=CC(F)=CC(F)=C1	CC1=C(N2C=NC3=C(C=C(N4CCN(C)CC4)C=C3)C2=O)C=C(NC(=O)C2=CC(F)=CC(F)=C2)C=C1
23334	CC(C)CBr.N#CC1=CC2=C(C=C1)N(C1CCCCO1)N=C2C1=CC=C(O)C=C1	CC(C)COC1=CC=C(C2=NN(C3CCCCO3)C3=C2C=C(C#N)C=C3)C=C1
23335	C1COCCN1.N#CC1=C(C=O)C=CC(Br)=C1	N#CC1=C(CN2CCOCC2)C=CC(Br)=C1
23336	O=CC1=CC=C(Br)C=C1.OB(O)C1=CC=CC(OC(F)(F)F)=C1	O=CC1=CC=C(C2=CC=CC(OC(F)(F)F)=C2)C=C1
23337	CCCCCCSC(C(=O)OC)C1=CC(Cl)=C(Cl)C=C1	CCCCCCSC(C(=O)O)C1=CC(Cl)=C(Cl)C=C1
23338	O=[N+]([O-])C1=C(Br)NN=C1Br.OCC(O)CBr	O=[N+]([O-])C1=C(Br)N(CC(O)CO)N=C1Br
23339	C#CCN1CCC2=C(C=C([N+](=O)[O-])C=C2)CC1	C#CCN1CCC2=C(C=C(N)C=C2)CC1
23340	O=C(C1=CC([N+](=O)[O-])=CC(C(F)(F)F)=C1)N1CCOCC1	NC1=CC(C(=O)N2CCOCC2)=CC(C(F)(F)F)=C1
23341	CC(C)(C)OC(=O)N1CCNCC1.O=[N+]([O-])C1=CC=C(S(=O)(=O)Cl)C=C1	CC(C)(C)OC(=O)N1CCN(S(=O)(=O)C2=CC=C([N+](=O)[O-])C=C2)CC1
23342	CC(C)(C)OC(=O)N1CCN(C2=CC=C(O)C=C2)CC1.O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F	CC(C)(C)OC(=O)N1CCN(C2=CC=C(OS(=O)(=O)C(F)(F)F)C=C2)CC1
23343	C[Si](C)(C)C#CC1=CN=C(N2CCC[C@@H](N)C2)N(CC2=CC=CC=C2C#N)C1=O	C#CC1=CN=C(N2CCC[C@@H](N)C2)N(CC2=CC=CC=C2C#N)C1=O
23344	C1COCCN1.N#CC1=C(F)C=C(F)C=C1	N#CC1=C(F)C=C(N2CCOCC2)C=C1
23345	CCOC(=O)C1(C(=O)NC2=CC=CC3=C2CCCC3)CC2=CC=CC=C2C1	O=C(O)C1(C(=O)NC2=CC=CC3=C2CCCC3)CC2=CC=CC=C2C1
23346	CC(=O)Cl.CCOC(=O)C(=O)C1=CC(N)=C(F)C=C1C	CCOC(=O)C(=O)C1=CC(NC(C)=O)=C(F)C=C1C
23347	CCC(=O)Cl.NC1=NC=NN2C(CCCN3CCNCC3)=CC(C3=CC4=NN(CC5=CC=CC=C5)C=C4C=C3)=C12	CCC(=O)N1CCN(CCCC2=CC(C3=CC4=NN(CC5=CC=CC=C5)C=C4C=C3)=C3C(N)=NC=NN23)CC1
23348	O=C(O)C[C@@H]1CCCC[C@@H]1C1=CC=CC=C1	OCC[C@@H]1CCCC[C@@H]1C1=CC=CC=C1
23349	CNC1CCN(C)CC1.COC1=C(Cl)C=C(NC2=NC(NC(CO)CO)=NC(Cl)=N2)C=C1	COC1=C(Cl)C=C(NC2=NC(NC(CO)CO)=NC(N(C)C3CCN(C)CC3)=N2)C=C1
23350	O=C(O)C1=CC=CN=C1NC1=CC=CC=C1	OCC1=CC=CN=C1NC1=CC=CC=C1
23351	CCCCCCCCCCCCCCCCCC(=O)C1=CNC2=C1C=CC(C(=O)OC)=C2	CCCCCCCCCCCCCCCCCC(=O)C1=CNC2=C1C=CC(C(=O)O)=C2
23352	COC(=O)[C@H](CO)NC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.COC1=C(CN2CCCC2)C=CC(CC2=C(C3=CC=C(O)C=C3)SC3=C2C=CC(OCC2=CC=CC=C2)=C3)=C1	COC(=O)[C@H](COC1=CC=C(C2=C(CC3=CC(OC)=C(CN4CCCC4)C=C3)C3=C(C=C(OCC4=CC=CC=C4)C=C3)S2)C=C1)NC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
23353	CCOC(=O)C1=C(C)C=NN1C	CC1=C(C(=O)O)N(C)N=C1
23354	COC(=O)C1CN(CC2=CC=C(C(C)=CC(=O)C3=CC(OC)=C(OC)C(OC)=C3)C=C2)C1	COC1=CC(C(=O)C=C(C)C2=CC=C(CN3CC(C(=O)O)C3)C=C2)=CC(OC)=C1OC
23355	O=[N+]([O-])C1=C(NCCCCCC(O)C2=CC=CC=C2)C2=CC=CC=C2N=C1	O=C(CCCCCNC1=C([N+](=O)[O-])C=NC2=CC=CC=C21)C1=CC=CC=C1
23356	CC(C)(C)[Si](Cl)(C1=CC=CC=C1)C1=CC=CC=C1.CNC1=NC=CC(C2=NN(CCO)C(N)=C2)=C1	CNC1=NC=CC(C2=NN(CCO[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)C(N)=C2)=C1
23357	CS(=O)(=O)Cl.NC1=CC=C(C(=O)C2=CC=CC=C2)C=C1	CS(=O)(=O)NC1=CC=C(C(=O)C2=CC=CC=C2)C=C1
23358	CS(=O)(=O)Cl.OCCC1=CC=CC(F)=C1	CS(=O)(=O)OCCC1=CC=CC(F)=C1
23359	BrCC1=CC=CC=C1.N#CCC1=CC=CC=C1O	N#CCC1=CC=CC=C1OCC1=CC=CC=C1
23360	CC1=C(C(=O)NN2C=CC3=C2C=CC(N)=C3)C=NC(C2=CC=CC(F)=C2)=N1.O=C(Cl)C1=CC=CC=C1	CC1=C(C(=O)NN2C=CC3=C2C=CC(NC(=O)C2=CC=CC=C2)=C3)C=NC(C2=CC=CC(F)=C2)=N1
23361	CN(C)C1=C(O)C=CC([N+](=O)[O-])=C1.COC1=C(OC)C=C(CCN(C)CCCl)C=C1	COC1=C(OC)C=C(CCN(C)CCOC2=C(N(C)C)C=C([N+](=O)[O-])C=C2)C=C1
23362	CC(=O)C1=C(C)N(C2=CC=C([N+](=O)[O-])C=C2)N=C1	CC(=O)C1=C(C)N(C2=CC=C(N)C=C2)N=C1
23363	NCC1(C2=CC=C(OCCCN3CCCC3)C=C2)CCOCC1.O=S(=O)(Cl)C1=CC=CC=C1F	O=S(=O)(NCC1(C2=CC=C(OCCCN3CCCC3)C=C2)CCOCC1)C1=CC=CC=C1F
23364	CC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C2CCCC2)C=CC(C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2)=C1	CC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C2CCCC2)C=CC(C(=O)NC2CCNCC2)=C1
23365	CC1CCC(N)CC1.N#CC1=C(F)C=C(C2=CC(N3CCC[C@H](C(=O)O)C3)=NC(N)=N2)C=C1	CC1CCC(NC(=O)[C@H]2CCCN(C3=NC(N)=NC(C4=CC(F)=C(C#N)C=C4)=C3)C2)CC1
23366	CCOC(=O)C1=CC2=CC=CC(NCCCNC(=O)OC(C)(C)C)=C2N1C	CN1C(C(=O)O)=CC2=CC=CC(NCCCNC(=O)OC(C)(C)C)=C21
23367	CC(C)(C)OC(=O)N1CCC[C@@H](CN)C1.CCC1=CC(NC(=O)OC2=CC=CC=C2)=CC(C2=NN=NN2C)=C1	CCC1=CC(NC(=O)NC[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)=CC(C2=NN=NN2C)=C1
23368	CCOC(=O)CCCCBr.O=CC1=C(O)C=CC=C1OCC1=CC=CC=C1	CCOC(=O)CCCCOC1=C(C=O)C(OCC2=CC=CC=C2)=CC=C1
23369	N[C@@H](C1=CC=CC=C1)C1=CC=CC=N1.O=C(O)C1=CN=C2C=C(NC(=O)C3=CC=CN=C3C3=CC=C(C(F)(F)F)C=C3)C=CC2=C1	O=C(N[C@@H](C1=CC=CC=C1)C1=CC=CC=N1)C1=CN=C2C=C(NC(=O)C3=CC=CN=C3C3=CC=C(C(F)(F)F)C=C3)C=CC2=C1
23370	O=[N+]([O-])C1=CC=CC=C1C1=CN=CN1	NC1=CC=CC=C1C1=CN=CN1
23371	C=CCC1=C(OC(C(=O)OC)C2=CC=CC=C2)C=CC(CN2C(CC)=NC3=C(C)C=C(C)N=C32)=C1	C=CCC1=C(OC(C(=O)O)C2=CC=CC=C2)C=CC(CN2C(CC)=NC3=C(C)C=C(C)N=C32)=C1
23372	COC(=O)CN1C(=O)NNC1=O	O=C(O)CN1C(=O)NNC1=O
23373	CCCC1=C(COC2=CC=C(C=O)C=C2)N=C(C2=CC=CC=C2)O1	CCCC1=C(COC2=CC=C(CO)C=C2)N=C(C2=CC=CC=C2)O1
23374	CC(C)CO.COC1=CC=C(C2=CC3=C(C=C2)C(=O)OC3)N2N=C(C3(C(=O)O)CC3)N=C12	COC1=CC=C(C2=CC3=C(C=C2)C(=O)OC3)N2N=C(C3(C(=O)OCC(C)C)CC3)N=C12
23375	CCOC(=O)C1=CNC=C2C(=O)N(C3=CC=CC=C3)N=C12	O=C(O)C1=CNC=C2C(=O)N(C3=CC=CC=C3)N=C12
23376	COC1=CC2=C(Cl)C=CN=C2C=C1OCC1=CC=CC=C1.O=C(O)C1=C2C=CC(O)=CC2=CC=C1	COC1=CC2=C(OC3=CC4=CC=CC(C(=O)O)=C4C=C3)C=CN=C2C=C1OCC1=CC=CC=C1
23377	CC(=O)N1CCNCC1.O=[N+]([O-])C1=CC=C(F)C=C1	CC(=O)N1CCN(C2=CC=C([N+](=O)[O-])C=C2)CC1
23378	CC(C)[C@H](N)C1=NC2=C(C=CC(Cl)=C2)N1.CC1=C(C(=O)N2CC=CC2)C=CC(C(=O)O)=C1	CC1=C(C(=O)N2CC=CC2)C=CC(C(=O)N[C@H](C2=NC3=C(C=CC(Cl)=C3)N2)C(C)C)=C1
23379	CCOP(=O)(CC1=NN=C2C(=O)NC3=C(C=C([N+](=O)[O-])C(C(F)(F)F)=C3)N12)OCC	CCOP(=O)(CC1=NN=C2C(=O)NC3=C(C=C(N)C(C(F)(F)F)=C3)N12)OCC
23380	CCCCC(C)C(O)C=CC1CCC2(OCCO2)C1CCCCCCCO	CCCCC(C)C(O)C=CC1CCC(=O)C1CCCCCCCO
23381	NC1CCCCCCC1.O=CC1=CC=CC=C1C(C1=CC=C(OCC2=CC=CC=C2)C=C1)C1=CC=C(OCC2=CC=CC=C2)C=C1	C1=CC=C(COC2=CC=C(C(C3=CC=C(OCC4=CC=CC=C4)C=C3)C3=CC=CC=C3CNC3CCCCCCC3)C=C2)C=C1
23382	CC1=C(N2CCCN3C2=NC2=C(Cl)C=CC(CO)=C23)C(Cl)=CC(Cl)=C1	CC1=C(N2CCCN3C2=NC2=C(Cl)C=CC(C=O)=C23)C(Cl)=CC(Cl)=C1
23383	CCOC(=O)C1=CC(C(C)(C)C)=NN1CCN(C)C	CN(C)CCN1N=C(C(C)(C)C)C=C1C(=O)O
23384	CCC1=C(CN2CC(C(=O)OC)C2)C=CC=C1C1=NN=C(C2=CC(Cl)=C(OC(C)C)C=C2)S1	CCC1=C(CN2CC(C(=O)O)C2)C=CC=C1C1=NN=C(C2=CC(Cl)=C(OC(C)C)C=C2)S1
23385	CI.O=[N+]([O-])C1=C(O)C=C(F)C=C1	COC1=C([N+](=O)[O-])C=CC(F)=C1
23386	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCCS	CC(C)(C)OC(=O)NCCS
23387	CCOC(=O)CCC1=CC(C(=O)N(C)C)=C(NC(=O)C2=CC=CC=C2C2=CC=C(C(F)(F)F)C=C2)C=C1	CN(C)C(=O)C1=C(NC(=O)C2=CC=CC=C2C2=CC=C(C(F)(F)F)C=C2)C=CC(CCC(=O)O)=C1
23388	BrCC1=CC=CC=C1.CCC1=CC(C=O)=CC(C)=C1O	CCC1=CC(C=O)=CC(C)=C1OCC1=CC=CC=C1
23389	COC(=O)C1=CC2=C(C=C1)N(C)C(NC1=NC3=C(C=C(C)C=C3)S1)=N2	CC1=CC2=C(C=C1)N=C(NC1=NC3=C(C=CC(C(=O)O)=C3)N1C)S2
23390	COC(=O)C1=NN(C2=CC=CC=C2Cl)C(C2=CC=C(Br)S2)C1	O=C(O)C1=NN(C2=CC=CC=C2Cl)C(C2=CC=C(Br)S2)C1
23391	CC12CCC(C(=CC3=CC=C([N+](=O)[O-])C=C3)C1=O)C2(C)C	CC12CCC(C(=CC3=CC=C(N)C=C3)C1=O)C2(C)C
23392	CC(=O)Cl.CC(C)(C)OC(=O)NCCOC1=NOC(C2=CC=C(O)C=C2)=C1	CC(=O)OC1=CC=C(C2=CC(OCCNC(=O)OC(C)(C)C)=NO2)C=C1
23393	COC(=O)C1=CC2=NC(N(C)C(C)C)=C(C3=CN=C(N4CCCC4)C=C3)N=C2C=C1	CC(C)N(C)C1=C(C2=CN=C(N3CCCC3)C=C2)N=C2C=CC(C(=O)O)=CC2=N1
23394	CC(C)CN.N#CCCCN1C(C(=O)O)=CC2=C1C=CC(OCC1=C(Cl)C=CC=C1Cl)=C2	CC(C)CNC(=O)C1=CC2=C(C=CC(OCC3=C(Cl)C=CC=C3Cl)=C2)N1CCCC#N
23395	BrC1=CN=CC(Br)=C1.OB(O)C1=CC(C(F)(F)F)=CC=C1	FC(F)(F)C1=CC=CC(C2=CN=CC(Br)=C2)=C1
23396	COC(=O)C1CC(=O)C1(C)C.NO	COC(=O)C1CC(=NO)C1(C)C
23397	BrCCCC1=C(Br)C=NC=C1.CC1=CSC(C2=CC(OCC3=CC=CC=C3)=CNC2=O)=N1	CC1=CSC(C2=CC(OCC3=CC=CC=C3)=CN(CCCC3=C(Br)C=NC=C3)C2=O)=N1
23398	CC(=O)NC1=CC=C(S(=O)(=O)Cl)C=C1.CCN	CCNS(=O)(=O)C1=CC=C(NC(C)=O)C=C1
23399	CNOC.CC1=CC(Br)=C(C(=O)O)C=C1	CON(C)C(=O)C1=C(Br)C=C(C)C=C1
23400	C=CCC1(C2=CC=CC=C2)CCN(C2=CC=CC(Br)=C2)C(=O)O1.OB(O)C1=C(F)C=C(F)C=C1	C=CCC1(C2=CC=CC=C2)CCN(C2=CC=CC(C3=C(F)C=C(F)C=C3)=C2)C(=O)O1
23401	CC(C)(C)NS(=O)(=O)C1=CC=C(C2=NC=CC(C3=NC(C4=CC=C(C(F)(F)F)C=C4)=CC(C(F)(F)F)=N3)=C2)S1	NS(=O)(=O)C1=CC=C(C2=NC=CC(C3=NC(C4=CC=C(C(F)(F)F)C=C4)=CC(C(F)(F)F)=N3)=C2)S1
23402	COC(=O)C1=CC=C(CC(O)CC[C@@H](NC(=O)OC(C)(C)C)[C@@H](COC2=CC=CC=C2)O[Si](C)(C)C(C)(C)C)C=C1	COC(=O)C1=CC=C(CC(=O)CC[C@@H](NC(=O)OC(C)(C)C)[C@@H](COC2=CC=CC=C2)O[Si](C)(C)C(C)(C)C)C=C1
23403	CNC.FCCOC1=CC2=C(C=C1)C=C(C1=NC(Cl)=NC=C1)S2	CN(C)C1=NC=CC(C2=CC3=C(C=C(OCCF)C=C3)S2)=N1
23404	CC(C)(CC(=O)O)C(=O)O.NC1=CC=CC=C1N	CC(C)(CC1=NC2=CC=CC=C2N1)C(=O)O
23405	CC(O)CCN.O=C(O)C12CC3CC(CC(C3)C1)C2	CC(O)CCNC(=O)C12CC3CC(CC(C3)C1)C2
23406	COC1=CC=CC(Cl)=C1Cl.O=C(Cl)C1=CC=C(F)C=C1	COC1=C(Cl)C(Cl)=C(C(=O)C2=CC=C(F)C=C2)C=C1
23407	CN1C=C(C2=C(C=O)C(N3CCN4C(=CC5=C4CCCC5)C3=O)=NC=C2)C=C(NC2=NC=C(C(=O)N3CCOCC3)C=C2)C1=O	CN1C=C(C2=C(CO)C(N3CCN4C(=CC5=C4CCCC5)C3=O)=NC=C2)C=C(NC2=NC=C(C(=O)N3CCOCC3)C=C2)C1=O
