cid	smiles	desc
25463	CN1C=C(CC2=CC=C(OCC3=NC4=CC=CC=C4C=C3)C=C2)C2=C1C=C(C(=O)O)C=C2	COC(=O)C1=CC2=C(C=C1)C(CC1=CC=C(OCC3=NC4=CC=CC=C4C=C3)C=C1)=CN2C.C1CCOC1.CO.O.[Na+].[OH-]
25464	O=S(=O)(C1=CC=CC=C1)N1C=CC2=C1N=CC(I)=C2	IC1=CN=C2NC=CC2=C1.O=S(=O)(Cl)C1=CC=CC=C1.C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.O.[Br-].[Na+].[OH-]
25465	C=CCOCC1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1	C=CCBr.O=[N+]([O-])C1=CC(CO)=CC([N+](=O)[O-])=C1.C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.O.O=S(=O)([O-])O.[Na+].[OH-]
25466	C[C@]12CC[C@@H]3C4=C(C=C(OCC5=CC=CC=C5)C=C4)CC[C@H]3[C@@H]1CC[C@@H]2O	BrCC1=CC=CC=C1.C[C@]12CC[C@@H]3C4=C(C=C(O)C=C4)CC[C@H]3[C@@H]1CC[C@@H]2O.CN(C)C=O.[H-].[Na+]
25467	CN1N=NN=C1C1CC(C(=O)O)CCN1C(=O)OCC1=CC=CC=C1	CCOC(=O)C1CCN(C(=O)OCC2=CC=CC=C2)C(C2=NN=NN2C)C1.C1CCOC1.Cl.O.[Li+].[OH-]
25468	CCOC(=O)C1=CN(C2CC2)C2=C(C=C(F)C(Cl)=N2)C1=O	CCO.O=C(O)C1=CN(C2CC2)C2=C(C=C(F)C(Cl)=N2)C1=O.CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl
25469	CCOC(=O)CCCCN1CCOCC1	C1COCCN1.CCOC(=O)CCCCBr.CCN(CC)CC.CCO.CCOCC
25470	CCCCC/C=C\C/C=C\CCCCCCCC=O	CCCCC/C=C\C/C=C\CCCCCCCCO.CCOC(C)=O.ClCCl.O=C([O-])[O-].[O]=[Cr](=[O])([O-])[Cl].[Na+].[Na+].C1=CC=[NH+]C=C1
25471	CC1=C(F)C=C(F)C=C1[N+](=O)[O-]	CC1=C(F)C=C(F)C=C1.O=[N+]([O-])O.O=S(=O)(O)O
25472	COC(=O)[C@](O)(C1=CC=CC=C1)C1CCCCC1	CI.O=C(O)[C@](O)(C1=CC=CC=C1)C1CCCCC1.CC(C)=O.O.O=C([O-])[O-].[K+].[K+]
25473	COC1=CC(OC)=C(Cl)C(C2=CC3=CN=C(N[C@@H]4CCCC[C@@H]4N)N=C3C=C2)=C1Cl	COC1=CC(OC)=C(Cl)C(C2=CC3=CN=C(N[C@@H]4CCCC[C@@H]4NC(=O)OC(C)(C)C)N=C3C=C2)=C1Cl.C1COCCO1.Cl.ClCCl
25474	COC1=CC(S(=O)(=O)OC2=CC(=O)N(C)C=C2)=CC(OC)=C1OC	COC1=CC(S(=O)(=O)Cl)=CC(OC)=C1OC.CN1C=CC(O)=CC1=O.C1COCCO1.CCN(CC)CC.CCOC(C)=O.CN(C)C=O
25475	CCCCC(=O)N(CC1=CC=C(C2SC(=O)NC2=O)C=C1)C1=CC=CC(C(=O)O)=C1	CCCCC(=O)N(CC1=CC=C(C2SC(=O)NC2=O)C=C1)C1=CC=CC(C(=O)OCC)=C1.CCO.Cl.[Na+].[OH-]
25476	CC(C)OC1=CC=C(N2C(C(=O)O)=CC3=C2C=CC(C2=CC=C(C(C)(C)C)C=C2)=C3)C=C1	CCOC(=O)C1=CC2=C(C=CC(C3=CC=C(C(C)(C)C)C=C3)=C2)N1C1=CC=C(OC(C)C)C=C1.C1COCCO1.Cl.O.[Na+].[OH-]
25477	CCN1CCCOC2=C1C=C(N)C=C2	CCN1CCCOC2=C1C=C([N+](=O)[O-])C=C2.CCO.NN.O.[Pd]
25478	COC1=CC=CC2=C1N(C)C(=O)CC2	CI.COC1=CC=CC2=C1NC(=O)CC2.CN(C)C=O.[H-].[H][H].[Na+]
25479	O=C(O)CCC1=C(C=C2C(=O)NC3=CC=CC=C32)NC2=C1CCCC2	O=C1CC2=CC=CC=C2N1.O=CC1=C(CCC(=O)O)C2=C(CCCC2)N1.C1CCNC1.C1CCNCC1.CC(=O)O.CCO
25480	CCCCCC/C=C/C=C\CCCCCCCCO	CCCCCC/C=C/C=C\CCCCCCCC(=O)OC.CCOCC.[Al+3].[H-].[H-].[H-].[H-].[Li+]
25481	CCC1=C2C(=CC=C1)C=CC=C2CC(N)CN	CCC1=C2C(=CC=C1)C=CC=C2CC(N)C#N.C1CCOC1.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-]
25482	COC1=C(Br)C=C(C(=O)NC2=CC3=C(CCN(CC4=CC=CC=C4)C3)N=C2)C=C1	COC1=C(Br)C=C(C(=O)O)C=C1.NC1=CC2=C(CCN(CC3=CC=CC=C3)C2)N=C1.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.ClCCl.ON1N=NC2=CC=CC=C21
25483	CCC(C)OC1=C(C=CC(=O)O)C=CC(F)=C1	CCC(C)OC1=C(C=CC(=O)OC)C=CC(F)=C1.C1CCOC1.CO.[Li+].[OH-]
25484	CC1=CC(NC2=CC(C3=C(CO)C(N4N=CC5=C(SC6=C5CCCC6)C4=O)=NC=C3)=CN(C)C2=O)=NO1	CC(=O)OCC1=C(C2=CN(C)C(=O)C(NC3=NOC(C)=C3)=C2)C=CN=C1N1N=CC2=C(SC3=C2CCCC3)C1=O.C1CCOC1.CC(C)O.O.[Li+].[OH-]
25485	O=C1NCC2(CCN(CCC3=CNC4=CC=CC=C34)CC2)O1	BrCCC1=CNC2=CC=CC=C12.O=C1NCC2(CCNCC2)O1.CCN(CC)CC.CN(C)C=O.O
25486	CC1=CC(N)=CC(C)=C1OC1=C2CCCCC2=C(Cl)C=C1	CC1=CC([N+](=O)[O-])=CC(C)=C1OC1=C2CCCCC2=C(Cl)C=C1.CC1=CC=CC=C1.[H][H].[Pt]
25487	COC1=C(OC)C=C(CCNC(=O)CN(C2=CC=CC=C2)C2=CC=CC=C2)C=C1	COC1=C(OC)C=C(CCN)C=C1.O=C(O)CN(C1=CC=CC=C1)C1=CC=CC=C1.CCOC(C)=O
25488	COC1=C(C2=CC=CC(Cl)=C2)C=C(CC2=CC=C(N)C=C2)C=C1	COC1=C(C2=CC=CC(Cl)=C2)C=C(CC2=CC=C([N+](=O)[O-])C=C2)C=C1.CCO.O.[Fe]
25489	COC1=C(OC)C=C(C2=C(Cl)C=C3NC=C(C(=O)O)C3=C2)C=C1	COC(=O)C1=CNC2=CC(Cl)=C(C3=CC(OC)=C(OC)C=C3)C=C21.CCOC(C)=O.CO.Cl.ClCCl.[Na+].[OH-]
25490	C=CCCC(=O)NCC(=O)N(C)C1=C(Cl)C(COC2=CC=CN3C2=NC(C)=C3Br)=C(Cl)C=C1	C=CCCC(=O)O.CC1=C(Br)N2C=CC=C(OCC3=C(Cl)C=CC(N(C)C(=O)CN)=C3Cl)C2=N1.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.ON1N=NC2=CC=CC=C21
25491	CCCC1=C(C(=O)O)C(=O)C=C(C2=CC=C(Cl)C=C2)N1C	CCCC1=C(C(=O)OCC)C(=O)C=C(C2=CC=C(Cl)C=C2)N1C.CCO.Cl.O.[Na+].[OH-]
25492	NS(=O)(=O)C1=CC=C(C2=NC=CC(C3=NC(C4=CC=C(Cl)C=C4)=CC(C(F)(F)F)=N3)=C2)S1	CC(C)(C)NS(=O)(=O)C1=CC=C(C2=NC=CC(C3=NC(C4=CC=C(Cl)C=C4)=CC(C(F)(F)F)=N3)=C2)S1.ClCCl.O=C(O)C(F)(F)F
25493	COC1=C2CC[C@@H](NC(=O)C3=CC=C(N4CCOCC4)C=C3)CC2=C(N2CCN(C)CC2)C=C1	COC1=C2CC[C@@H](N)CC2=C(N2CCN(C)CC2)C=C1.O=C(O)C1=CC=C(N2CCOCC2)C=C1.CN(C)C=O.O=C(N1C=CN=C1)N1C=CN=C1.O=C=O
25494	COC(=O)C1=C(C)C(N)=C(C)C=C1	COC(=O)C1=C(C)C([N+](=O)[O-])=C(C)C=C1.CO.[Pd]
25495	CC1=NC=C(CO)C=C1	COC(=O)C1=CN=C(C)C=C1.C1CCOC1.O.O=S(=O)([O-])[O-].[Al+3].[H-].[H-].[H-].[H-].[Li+].[Mg+2]
25496	CN1N=NC(C2=CC=CC=C2)=C1COC1=NC=C(C(=O)O)C=C1	COC(=O)C1=CN=C(OCC2=C(C3=CC=CC=C3)N=NN2C)C=C1.C1CCOC1.CO.O.O.[Li+].[OH-]
25497	CC(C)(C)[SiH2]OC(C)(C)C1=C(Cl)C=CC(CNC(=O)CC(F)(F)F)=C1	CC(C)(C)[SiH2]OC(C)(C)C1=C(Cl)C=CC(CN)=C1.O=C(O)CC(F)(F)F.CCN(C(C)C)C(C)C.CN(C)C(ON1N=NC2=CC=CC=C21)=[N+](C)C.ClCCl.F[B-](F)(F)F
25498	CN(CC1=CC=C(NC(=O)C2=CC3=C(C=CC(C4=CC=C(OCC5=CC=CC=N5)C=C4)=C3)S(=O)(=O)CC2)C=C1)C1CCOCC1	CN(CC1=CC=C(NC(=O)C2=CC3=C(C=CC(C4=CC=C(O)C=C4)=C3)S(=O)(=O)CC2)C=C1)C1CCOCC1.ClCC1=CC=CC=N1.CN(C)C=O.Cl.O.O=C([O-])[O-].[K+].[K+]
25499	N=C(NO)C1=CC=CC=C1C1=CNC=N1	N#CC1=CC=CC=C1C1=CNC=N1.NO.C1CCOC1.CCO.Cl.O.O=C([O-])O.[Na+]
25500	CC(C)(C)NC(=O)C1=CN2N=CN=C(N)C2=C1C1=CC=C(NC2=NC3=CC(F)=CC(F)=C3N2)C=C1	CC(C)(C)N.NC1=NC=NN2C=C(C(=O)O)C(C3=CC=C(NC4=NC5=CC(F)=CC(F)=C5N4)C=C3)=C12.CN(C)C=O.CN1CCOCC1
25501	CCCC1=CC=C(C(=O)NC2=C(NC(=O)C3=CC=C(OC)C=C3)C=CC(O)=C2)C=C1	CCCC1=CC=C(C(=O)NC2=C(NC(=O)C3=CC=C(OC)C=C3)C=CC(O[Si](C)(C)C(C)(C)C)=C2)C=C1.C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.O.[F-]
25502	CCOC1=C(OCC)C=C(N)C=C1	CCOC1=C(OCC)C=C([N+](=O)[O-])C=C1.CCOC1=C(OC)C=CC([N+](=O)[O-])=C1
25503	CC(=O)NC1=CC=C(S(=O)(=O)N2CCC(C3=NNC4=C(C(N)=O)C=C(C5=CC=CC=C5)C=C34)CC2)C=C1	CC(=O)NC1=CC=C(S(=O)(=O)Cl)C=C1.NC(=O)C1=C2NN=C(C3CCNCC3)C2=CC(C2=CC=CC=C2)=C1.CCN(C(C)C)C(C)C.CN(C)C1=CC=NC=C1.Cl
25504	C=CC(=O)NC1=CC(OC2=C3C(F)=CNC3=NC(NC3=NN(C)C=C3)=N2)=CC=C1	C=CC(=O)NC1=CC(OC2=C3C(F)=CN(COCC[Si](C)(C)C)C3=NC(NC3=NN(C)C=C3)=N2)=CC=C1.CCO.ClCCl.O.O=C(O)C(F)(F)F.O=C([O-])[O-].[K+].[K+]
25505	O=C(NC1=NC2=C(C=CC3=CC=CC=C32)S1)C1=CC=NC=C1	NC1=NC2=C(C=CC3=CC=CC=C32)S1.O=C(Cl)C1=CC=NC=C1.Br.C1CCOC1.Cl.[H-].[Na+]
25506	CCN(CC1CCCO1)C1=NC(NC2=CC=C(N3C=CN=C3C)C=C2)=NC2=C1CN(CCO)CC2	CCN(CC1CCCO1)C1=NC(NC2=CC=C(N3C=CN=C3C)C=C2)=NC2=C1CNCC2.O=CCO.CC(=O)O.CO.[BH3-]C#N.[Na+]
25507	COC1=CC=C(C2=CSC(N)=N2)C=C1	COC1=CC=C(C(=O)CBr)C=C1.NC(N)=S.CCO
25508	CC1=NC2=CC=CC=C2C(NC2=CC(OCCN(C)C)=C(C)C=C2)=C1	CC1=NC2=CC=CC=C2C(Cl)=C1.CC1=C(OCCN(C)C)C=C(N)C=C1.CCO.Cl
25509	CCC(=NO)C1=CC2=C(C=C1)N(C1CCCCO1)C=N2	CCC(=O)C1=CC2=C(C=C1)N(C1CCCCO1)C=N2.NO.CC(=O)[O-].CO.Cl.O.[Na+]
25510	COC1=C(OC2=CC(Cl)=C(Cl)C=C2)C=CC([N+](=O)[O-])=C1	COC1=C(F)C=CC([N+](=O)[O-])=C1.OC1=CC(Cl)=C(Cl)C=C1.O.O=C([O-])[O-].[K+].[K+]
25511	CC1=C(NC2=NC=CC(C3=CC=CN=C3)=N2)C=C(NC(=O)C2=CC=C(CCl)C=C2)C=C1	CC1=C(NC2=NC=CC(C3=CC=CN=C3)=N2)C=C(N)C=C1.O=C(Cl)C1=CC=C(CCl)C=C1.C1CCOC1.CCN(CC)CC
25512	COC1=CC(OC)=C(C2=CC3=C(C=C2C)C(C)(C)CCC3(C)C)C=C1C=O	COS(=O)(=O)OC.COC1=C(C2=CC3=C(C=C2C)C(C)(C)CCC3(C)C)C=C(C=O)C(O)=C1.CC(C)=O.O=C([O-])[O-].[K+].[K+]
25513	COC(=O)C(CC1CCCC1)C1=CC=C(C2=CC=CC=C2)C=C1	CO.O=C(O)C(CC1CCCC1)C1=CC=C(C2=CC=CC=C2)C=C1.O=S(=O)(O)O
25514	O=C1N(CCCO)C2=CC=CC=C2C12COC1=C2C=C2OCOC2=C1	O=C1N(CCCOCC2=CC=CC=C2)C2=CC=CC=C2C12COC1=C2C=C2OCOC2=C1.CO.[H][H].[Pd]
25515	CNCC1=C(OC)C=C(OC)C=C1	CN.COC1=CC(OC)=C(C=O)C=C1.CO.Cl.[BH4-].[Na+]
25516	COC(=O)NCCCOC1=CC=C(C(=O)N2C3=CC=CC=C3[C@H](N(C(C)=O)C3=CC=C(Cl)C=C3)C[C@@H]2C)C=C1	CC(=O)N(C1=CC=C(Cl)C=C1)[C@@H]1C[C@H](C)N(C(=O)C2=CC=C(OCCCN)C=C2)C2=CC=CC=C21.COC(=O)Cl.ClCCl
25517	CC1=CC(OCC2CCN(C(=O)OC(C)(C)C)CC2)=CC(OS(=O)(=O)C2=CC=CC(Cl)=C2Cl)=C1	CC(C)(C)OC(=O)N1CCC(CO)CC1.CC1=CC(O)=CC(OS(=O)(=O)C2=CC=CC(Cl)=C2Cl)=C1.C1CCOC1.CCOC(=O)N=NC(=O)OCC.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
25518	COCCOCOC1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1	COCCOCOC1=CC=C(C2=CC=C(C(=O)OC)C=C2)C=C1.CO.Cl.O.[Na+].[OH-]
25519	COC1=C(C2=CN=CS2)C=CC(N)=C1	COC1=C(C2=CN=CS2)C=CC([N+](=O)[O-])=C1.CCO
25520	COC1=CC=C(NC2CCN([C@H](C)CCNC(=O)OC(C)(C)C)CC2)C=C1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC1=CC=C(NC2CCN([C@H](C)CCN)CC2)C=C1.CCN(CC)CC.ClCCl
25521	COC1=C(C2=NC(C3=CC=CN=C3)=C(C)N2)C=CC(N)=C1	COC1=C(C2=NC(C3=CC=CN=C3)=C(C)N2)C=CC(NC(C)=O)=C1.Cl.O=C([O-])O.[Na+]
25522	CC1=NOC(C)=C1C1=CC2=C(C=C1)NC(=O)C2(CCCN1CCOCC1)C1=CC=CC=C1	C1COCCN1.CC1=NOC(C)=C1C1=CC2=C(C=C1)NC(=O)C2(CCCOS(C)(=O)=O)C1=CC=CC=C1.C1CCOC1.CCN(CC)CC.O
25523	O=C1COC2=C(C=C(F)C=C2)N1CCCN1CCC(OCC2CC2)CC1	C1CC(OCC2CC2)CCN1.O=C1COC2=C(C=C(F)C=C2)N1CCCCl.CC#N.O=C([O-])[O-].[I-].[K+].[K+].[Na+]
25524	CC1(C)C=CC2=C(C=CC(C#N)=C2)C1	CC1(C)C=CC2=C(C=CC(Br)=C2)C1.N#[C][Cu].CN1CCCC1=O.NCCN
25525	O=C(NC1=CC(C2=NN3C=CC=C(F)C3=C2C2=NC(Cl)=NC=C2)=CC=C1)C1=C(F)C=CC=C1F	NC1=CC(C2=NN3C=CC=C(F)C3=C2C2=NC(Cl)=NC=C2)=CC=C1.O=C(Cl)C1=C(F)C=CC=C1F.C1CCOC1.O=C([O-])O.[Na+]
25526	CC(C)(C)OC(=O)NC1CCC(OCC(=O)C2=CC=CC=C2)C(F)C1	CC(C)(C)OC(=O)NC1CCC(OCC(O)C2=CC=CC=C2)C(F)C1.CCN(C(C)C)C(C)C.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl
25527	COC(=O)N[C@H](C(=O)N[C@H](CC1=CC=C(C2=CC=CC=N2)C=C1)C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N1CCN(CC2=CC=CC=C2OC)C1=O)C(C)(C)C)C(C)(C)C	COC(=O)N[C@H](C(=O)N[C@H](CC1=CC=C(C2=CC=CC=N2)C=C1)C[C@H](O)[C@@H](N)CC1=CC=CC=C1)C(C)(C)C.COC1=CC=CC=C1CN1CCN([C@H](C(=O)O)C(C)(C)C)C1=O.C1CCOC1.CCN(C(C)C)C(C)C.CCOP(=O)(OCC)ON1N=NC2=CC=CC=C2C1=O
25528	CC(C)(C)N1N=C(C2CCC2)C2=C1NC(=O)C(Br)=C2	BrBr.CC(C)(C)N1N=C(C2CCC2)C2=C1NC(=O)C=C2.CC(=O)O
25529	O=C(CN1C(C2=CC=C(Br)C=C2)=NC2=CC=CN=C21)NC1=CC=CC=N1	NC1=CC=CC=N1.O=C(O)CN1C(C2=CC=C(Br)C=C2)=NC2=CC=CN=C21.CCN(CC)CC.CN(C)C=O.O=C(Cl)C(=O)Cl
25530	CC1=CC=C(OCCCS(=O)(=O)N2CCC(C3=CNC4=C(C(N)=O)C=C(C5=CC=CC=C5)C=C34)CC2)C=C1	CC1=CC=C(O)C=C1.NC(=O)C1=C2NC=C(C3CCN(S(=O)(=O)CCCCl)CC3)C2=CC(C2=CC=CC=C2)=C1.CS(C)=O.O=C([O-])[O-].[I-].[K+].[K+].[Na+]
25531	COC1=C(OCC2=CC3=CC=CC=C3C=C2)C=CC(C=O)=C1	BrCC1=CC2=CC=CC=C2C=C1.COC1=C(O)C=CC(C=O)=C1.CC(C)=O.O=C([O-])[O-].[K+].[K+]
25532	O=[N+]([O-])C1=C(C#CC2=CC=CN=C2F)C=CC(F)=C1	C#CC1=CC=CN=C1F.O=[N+]([O-])C1=C(I)C=CC(F)=C1.CCN(CC)CC.CN(C)C=O.[Cl][Pd]([Cl])([PH](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[PH](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.[Cu][I]
25533	COC(=O)[C@@H](C)NS(=O)(=O)N1CCNCC1	COC(=O)[C@@H](C)NS(=O)(=O)N1CCN(C(=O)OC(C)(C)C)CC1.C1COCCO1.COC(=O)[C@H](N)C(C)C.Cl.ClCCl
25534	CC(C)N(CCCC1CCN(CCNC(=O)N2C3=NC=CC=C3NC(=O)C3=C2C=C(Cl)C=C3)CC1)C(C)C	CC(C)N(CCCC1CCN(CCN)CC1)C(C)C.O=C1NC2=CC=CN=C2N(C(=O)Cl)C2=C1C=CC(Cl)=C2.CC#N
25535	COC1=CC=CC(C=CC(=O)C2=CC=C(N)C=C2)=C1	CC(=O)C1=CC=C(N)C=C1.COC1=CC=CC(C=O)=C1.CO.[Na+].[OH-]
25536	CC(C)C1=NN(C2=CC(NC(C)(C)C)=C(C(N)=O)C=C2)C2=CC=CC(N3C=NC(C4=CC=CN=C4)=C3)=C21	CC(C)C1=NN(C2=CC(NC(C)(C)C)=C(C#N)C=C2)C2=CC=CC(N3C=NC(C4=CC=CN=C4)=C3)=C21.OO.CS(C)=O.O.[Na+].[OH-]
25537	COC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C2(CC2)CN3C2CCCCC2)C=CC(C(=O)NCC(C)(C)CN(C)C)=C1	CN1C(=O)C2(CC2)CN(C2CCCCC2)C2=C1C=NC(Cl)=N2.COC1=C(N)C=CC(C(=O)NCC(C)(C)CN(C)C)=C1.CC(C)CC(C)O.CO.CC1=CC=C(S(=O)(=O)O)C=C1.O.O
25538	CCCCCCCCCCCCCCCCOCC(O)CO[Si](C)(C)C(C)(C)C	CC(C)(C)[Si](C)(C)Cl.CCCCCCCCCCCCCCCCOCC(O)CO.O=S(=O)(O)O.C1=CNC=N1.C1=CC=NC=C1
25539	CC1=CC=C(C2=NC(CCOS(C)(=O)=O)=C(C)S2)C=C1	CS(=O)(=O)Cl.CC1=CC=C(C2=NC(CCO)=C(C)S2)C=C1.CCN(C(C)C)C(C)C.CCOC(C)=O.ClCCl
25540	N#CC1=CC=CC=C1N1CCN(C(=O)CCl)CC1	N#CC1=CC=CC=C1N1CCNCC1.O=C(Cl)CCl.CCC(C)=O.CC1=CC=CC=C1N1CCN(C(=O)CCl)CC1.O=C([O-])[O-].[Ca+2]
25541	CC(=O)N1C2=C(C=C(C3=CN=C(C(=O)O)C=C3)C=C2)[C@H](NC2=CN=C(C#N)C=N2)C[C@@H]1C	COC(=O)C1=NC=C(C2=CC3=C(C=C2)N(C(C)=O)[C@@H](C)C[C@H]3NC2=CN=C(C#N)C=N2)C=C1.C1COCCO1.CC(=O)O.O.O.[Li+].[OH-]
25542	CN1CCCC1CCC1=CC=CC=C1	C=O.C1=CC=C(CCC2CCCN2)C=C1.CC#N.CC(=O)O.[BH3-]C#N.[Na+]
25543	CC1=CC=CC=C1OC1=CC=CC2=CC=CC=C21	BrC1=CC=CC2=CC=CC=C12.CC1=CC=CC=C1O.CCCCCCCCCCCCCC.CCCCN1C=CN=C1.CCOCC.CC1=CC=CC=C1.[Cl][Cu].O.O=C([O-])[O-].[K+].[K+]
25544	CC1=CC([N+](=O)[O-])=C(Cl)N=C1C	CC1=CC([N+](=O)[O-])=C(O)N=C1C.O=P(Cl)(Cl)Cl.CC#N.CC[N+](CC)(CC)CC1=CC=CC=C1.[Cl-]
25545	CCC(=O)C1=C(OC)C=C(OC)C(Cl)=C1	CCC(=O)Cl.COC1=CC(OC)=C(Cl)C=C1.Cl.ClC(Cl)(Cl)Cl.[Cl][Ti]([Cl])([Cl])[Cl]
25546	CC(C)(C)OC(=O)N1CCC(N[C@@H]2CCCC[C@H]2N)CC1	CC(C)(C)OC(=O)N1CCC(=O)CC1.N[C@@H]1CCCC[C@H]1N.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.O=C([O-])O.[Na+].[Na+]
25547	CCCCS(=O)(=O)NC(=O)C1=CC(NCC2=C(Cl)C=C(Cl)C=C2)=C(N)C=C1	CCCCS(=O)(=O)NC(=O)C1=CC(NCC2=C(Cl)C=C(Cl)C=C2)=C([N+](=O)[O-])C=C1.C1CCOC1.CCO.O.O=S([O-])S(=O)[O-].[Na+].[Na+]
25548	CC1=CC(Cl)=C(C(=O)C2=CC=C(Cl)C=C2)C(Cl)=C1	CC1=CC(Cl)=CC(Cl)=C1.O=C(Cl)C1=CC=C(Cl)C=C1.C1CCOC1.CCCCCC.[Li][CH2]CCC
25549	CC1(C)CC(C2=CC(N3CCOCC3)=CC=C2)NC2=C(C(=O)NS(C)(=O)=O)C=C(F)C=C21	CC1(C)CC(C2=CC(N3CCOCC3)=CC=C2)NC2=C(C(=O)O)C=C(F)C=C21.CS(N)(=O)=O.CN(C)C=O.O.O=C(N1C=CN=C1)N1C=CN=C1.[H-].[Na+]
25550	COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O[Si](C(C)C)(C(C)C)C(C)C)CC[C@]4(C)[C@H]3CC[C@]12C	CC(C)[Si](OS(=O)(=O)C(F)(F)F)(C(C)C)C(C)C.COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.ClCCl.N#N
25551	C[C@@H](COC1=CC(F)=C(Br)C(F)=C1)NC(=O)OC(C)(C)C	C[C@@H](CO)NC(=O)OC(C)(C)C.OC1=CC(F)=C(Br)C(F)=C1.C1CCOC1.CC(C)OC(=O)N=NC(=O)OC(C)C.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
25552	CCN1CCCC2CN(CCCOC3=CC4=C(NC5=CC(Cl)=C(F)C=C5)N=CN=C4C=C3OC)CC21	CCN1CCCC2CNCC21.COC1=CC2=NC=NC(NC3=CC(Cl)=C(F)C=C3)=C2C=C1OCCCCl.CN(C)C=O.O=C([O-])[O-].[K+].[K+]
25553	CCCSC1=C2C(=C(C(=O)O)S1)CCC1=C2N=C(C2=CC=CC=C2)S1	CCCSC1=C2C(=C(C(=O)OCC)S1)CCC1=C2N=C(C2=CC=CC=C2)S1.C1CCOC1.CCO.Cl.O.[Na+].[OH-]
25554	C[Si](C)(C)C#CC1=CC=C(I)C=C1	C[Si](C)(C)C#CC1=CC=C(N)C=C1.[I-].Cl.O=N[O-].[K+].[Na+]
25555	CC(=O)C1=C(C)N=C(C2=CC=C(O)C=C2)N1	COC1=CC=C(C2=NC(C)=C(C(C)=O)N2)C=C1.Br.CC(=O)O.O.O=C([O-])O.[Na+]
25556	COCCNC(=O)NCCCl	COCCN.O=C=NCCCl.C1CCOC1
25557	CNC(=O)/C(=N/OC)C1=CC=CC=C1COC1=NC2=CC=CC=C2C=C1	CNC(=O)/C(=N/OC)C1=CC=CC=C1CO.ClC1=NC2=CC=CC=C2C=C1.CN(C)C=O.O.[Cl-].[H-].[Na+].[Na+]
25558	COC1=C(NC(C)=O)C=C2C=C(Br)C=CC2=C1	CC(=O)OC(C)=O.COC1=C(N)C=C2C=C(Br)C=CC2=C1.O.C1=CC=NC=C1
25559	C[C@H](O)CN1CCN(C2=NC=C(C3=CC4=C(N=C3)NC=C4C3=CN(CC4=CC=CC=C4)N=C3)C=C2)CC1	CC1=CC=C(S(=O)(=O)N2C=C(C3=CN(CC4=CC=CC=C4)N=C3)C3=C2N=CC(C2=CN=C(N4CCN(C[C@H](C)O)CC4)C=C2)=C3)C=C1.C1CCOC1.CO.CC1=CC=C(S(=O)(=O)N2C=C(C3=CN(CC4=CC=CC(F)=C4)N=C3)C3=C2N=CC(C2=CC=C(C4CCNCC4)C=C2)=C3)C=C1.Cl.O.[Li+].[OH-]
25560	COC1=CC=C(NCC(=O)O)C=C1	CCOC(=O)CNC1=CC=C(OC)C=C1.C1CCOC1.CCO.O.O=P(O)(O)O.[Na+].[OH-]
25561	N#CC1=C2C(=CC=C1)CC[C@H]1[C@@H]2CCCN1C(=O)C1=CC=C2NC=NC2=C1	NC(=O)C1=CC=CC2=C1[C@H]1CCCN(C(=O)C3=CC=C4NC=NC4=C3)[C@H]1CC2.CO.ClCCl
25562	O=C(O[C@H]1CN2CCC1CC2)C(NCC1=CC=CC=C1)C1=CSC2=CC=CC=C21	O=C(O)C(NCC1=CC=CC=C1)C1=CSC2=CC=CC=C21.O[C@H]1CN2CCC1CC2.C(=NC1CCCCC1)=NC1CCCCC1.C1CCOC1.ON1N=NC2=CC=CC=C21
25563	COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)O)=N1	COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(OC)=NC(C)=N1.CC(C)(C)[O-].CS(C)=O.O.[K+]
